"name","mouse","value","time","box"
"logM","A",Inf,1,"03"
"logE","A",1.33513749624678e+264,1,"03"
"logR","A",2.10343767511105e+300,1,"03"
"logW","A",Inf,1,"03"
"logN","A",Inf,1,"03"
"logE","GROUP",Inf,2,"03"
"logM","GROUP",Inf,2,"03"
"logN","GROUP",Inf,2,"03"
"logR","GROUP",Inf,2,"03"
"logW","GROUP",Inf,2,"03"
"logM","C",Inf,2,"03"
"logE","C",7.17787290250614e+254,2,"03"
"logR","C",4.38767975331448e+283,2,"03"
"logW","C",Inf,2,"03"
"logN","C",Inf,2,"03"
"logM","B",Inf,2,"03"
"logE","B",6.41969803492677e+300,2,"03"
"logR","B",4.14825406383736e+158,2,"03"
"logW","B",Inf,2,"03"
"logN","B",Inf,2,"03"
"logM","A",Inf,2,"03"
"logE","A",1.9987172764168e+267,2,"03"
"logR","A",9.99763285357677e+259,2,"03"
"logW","A",Inf,2,"03"
"logN","A",Inf,2,"03"
"logE","GROUP",Inf,3,"03"
"logM","GROUP",Inf,3,"03"
"logN","GROUP",Inf,3,"03"
"logR","GROUP",Inf,3,"03"
"logW","GROUP",Inf,3,"03"
"logM","C",Inf,3,"03"
"logE","C",5.28926135484067e+280,3,"03"
"logR","C",1.2248271077935e+281,3,"03"
"logW","C",Inf,3,"03"
"logN","C",Inf,3,"03"
"logM","B",Inf,3,"03"
"logE","B",8.05717821251962e+268,3,"03"
"logR","B",1.35506648706732e+163,3,"03"
"logW","B",Inf,3,"03"
"logN","B",Inf,3,"03"
"logM","A",Inf,3,"03"
"logE","A",1.60657121382183e+261,3,"03"
"logR","A",3.72179529570173e+272,3,"03"
"logW","A",Inf,3,"03"
"logN","A",Inf,3,"03"
"logE","GROUP",Inf,4,"03"
"logM","GROUP",Inf,4,"03"
"logN","GROUP",Inf,4,"03"
"logR","GROUP",Inf,4,"03"
"logW","GROUP",Inf,4,"03"
"logM","C",Inf,4,"03"
"logE","C",1.63236723693332e+268,4,"03"
"logR","C",2.13411273116236e+281,4,"03"
"logW","C",Inf,4,"03"
"logN","C",Inf,4,"03"
"logM","B",Inf,4,"03"
"logE","B",3.17004280664289e+268,4,"03"
"logR","B",2.93748759355957e+156,4,"03"
"logW","B",Inf,4,"03"
"logN","B",Inf,4,"03"
"logM","A",Inf,4,"03"
"logE","A",4.26778984739015e+291,4,"03"
"logR","A",3.43619705017172e+303,4,"03"
"logW","A",Inf,4,"03"
"logN","A",Inf,4,"03"
"logE","GROUP",Inf,5,"03"
"logM","GROUP",Inf,5,"03"
"logN","GROUP",Inf,5,"03"
