"name","mouse","value","time","box"
"logN","B",464017.257863683,0,"05"
"logE","C",7781640.70945852,0,"05"
"logR","C",185722.237264206,0,"05"
"logN","C",464017.25796219,0,"05"
"logE","GROUP",8412485.61414615,1,"05"
"logN","GROUP",528664.286036564,1,"05"
"logR","GROUP",731414.2418222,1,"05"
"logE","A",8561677.53769808,1,"05"
"logR","A",730537.433888097,1,"05"
"logN","A",528664.286027622,1,"05"
"logE","B",8643735.81751212,1,"05"
"logR","B",696781.925183289,1,"05"
"logN","B",528664.286035679,1,"05"
"logE","C",7492316.27213949,1,"05"
"logR","C",771680.737781739,1,"05"
"logN","C",528664.286147907,1,"05"
"logE","GROUP",8301287.86899591,2,"05"
"logN","GROUP",515270.314150959,2,"05"
"logR","GROUP",311389.223220801,2,"05"
"logE","A",8808566.1141336,2,"05"
"logR","A",273428.770213476,2,"05"
"logN","A",515270.314142247,2,"05"
"logE","B",8856286.3407822,2,"05"
"logR","B",310055.806981944,2,"05"
"logN","B",515270.314150097,2,"05"
"logE","C",7686165.41086671,2,"05"
"logR","C",355422.056897104,2,"05"
"logN","C",515270.314259477,2,"05"
"logE","GROUP",8194606.26237491,3,"05"
"logN","GROUP",468738.349888993,3,"05"
"logR","GROUP",410560.858163317,3,"05"
"logE","A",8621185.53353419,3,"05"
"logR","A",364892.485727158,3,"05"
"logN","A",468738.349881072,3,"05"
"logE","B",8716447.87289253,3,"05"
"logR","B",390904.591213664,3,"05"
"logN","B",468738.349888208,3,"05"
"logE","C",7461179.80194722,3,"05"
"logR","C",485124.925703103,3,"05"
"logN","C",468738.349987707,3,"05"
"logE","GROUP",8089839.8915711,4,"05"
"logN","GROUP",424542.251025372,4,"05"
"logR","GROUP",316339.816270719,4,"05"
"logE","A",8572579.60371231,4,"05"
"logR","A",291343.299387928,4,"05"
"logN","A",424542.251018203,4,"05"
"logE","B",8723607.34285737,4,"05"
"logR","B",280303.170568879,4,"05"
"logN","B",424542.251024661,4,"05"
"logE","C",7404933.97426932,4,"05"
"logR","C",386839.354325927,4,"05"
"logN","C",424542.251114773,4,"05"
"logE","GROUP",7983023.1894007,5,"05"
"logN","GROUP",444373.086669081,5,"05"
"logR","GROUP",296281.231726856,5,"05"
"logE","A",8501809.60534875,5,"05"
"logR","A",286491.485614759,5,"05"
"logN","A",444373.086661584,5,"05"
"logE","B",8680038.70991401,5,"05"
"logR","B",243374.094408513,5,"05"
"logN","B",444373.086668336,5,"05"
"logE","C",7291737.94599662,5,"05"
"logR","C",372049.986493079,5,"05"
"logN","C",444373.086762653,5,"05"
"logE","GROUP",7873689.38021065,6,"05"
"logN","GROUP",473178.257183487,6,"05"
"logR","GROUP",247714.915235152,6,"05"
"logE","A",8417574.70618138,6,"05"
"logR","A",231231.820315256,6,"05"
"logN","A",473178.257175512,6,"05"
"logE","B",8582262.85976975,6,"05"
"logR","B",228671.862843391,6,"05"
"logN","B",473178.257182692,6,"05"
"logE","C",7124331.66067669,6,"05"
"logR","C",286350.490522024,6,"05"
"logN","C",473178.257283116,6,"05"
"logE","GROUP",7769916.02461867,7,"05"
"logN","GROUP",531638.965088844,7,"05"
"logR","GROUP",361452.725149332,7,"05"
"logE","A",8250274.75896467,7,"05"
"logR","A",320107.33873385,7,"05"
"logN","A",531638.965079893,7,"05"
"logE","B",8410520.39727596,7,"05"
"logR","B",331034.787855703,7,"05"
"logN","B",531638.965087948,7,"05"
"logE","C",6871460.04319071,7,"05"
"logR","C",444996.614504308,7,"05"
"logN","C",531638.965200773,7,"05"
"logE","GROUP",7688206.51731396,8,"05"
"logN","GROUP",566169.440834566,8,"05"
"logR","GROUP",394886.721185341,8,"05"
"logE","A",8114661.90693745,8,"05"
"logR","A",313426.42356183,8,"05"
"logN","A",566169.440825046,8,"05"
"logE","B",8264616.85739699,8,"05"
"logR","B",331580.246301924,8,"05"
"logN","B",566169.440833607,8,"05"
"logE","C",6731541.57093546,8,"05"
"logR","C",592033.911324469,8,"05"
"logN","C",566169.440953754,8,"05"
"logE","GROUP",7646894.36041295,9,"05"
"logN","GROUP",608101.533675239,9,"05"
"logR","GROUP",475671.393149559,9,"05"
"logE","A",7940312.47725608,9,"05"
"logR","A",380967.327848888,9,"05"
"logN","A",608101.533665025,9,"05"
"logE","B",8092013.48290012,9,"05"
"logR","B",377385.052635679,9,"05"
"logN","B",608101.533674204,9,"05"
"logE","C",6701228.62752472,9,"05"
"logR","C",748881.21525244,9,"05"
"logN","C",608101.533803243,9,"05"
"logE","GROUP",7656455.44136764,10,"05"
"logN","GROUP",591252.535752471,10,"05"
"logR","GROUP",786948.163988384,10,"05"
"logE","A",7780996.8315627,10,"05"
"logR","A",668948.223009593,10,"05"
"logN","A",591252.535742553,10,"05"
"logE","B",7923801.00068782,10,"05"
"logR","B",656835.880225966,10,"05"
"logN","B",591252.53575146,10,"05"
"logE","C",6788732.55285593,10,"05"
"logR","C",1113365.93424026,10,"05"
"logN","C",591252.535876918,10,"05"
"logE","GROUP",7711252.39882141,11,"05"
"logN","GROUP",565320.00001146,11,"05"
"logR","GROUP",471240.732615621,11,"05"
"logE","A",7933686.88207778,11,"05"
"logR","A",413652.073330543,11,"05"
"logN","A",565320.000001987,11,"05"
"logE","B",8054243.39419335,11,"05"
"logR","B",409511.171510464,11,"05"
"logN","B",565320.000010488,11,"05"
"logE","C",7246200.03231082,11,"05"
"logR","C",618059.097589605,11,"05"
"logN","C",565320.000130438,11,"05"
"logE","GROUP",7786692.9128037,12,"05"
"logN","GROUP",486954.531475122,12,"05"
"logR","GROUP",364130.950990968,12,"05"
"logE","A",7851386.35607971,12,"05"
"logR","A",290319.770239824,12,"05"
"logN","A",486954.53146697,12,"05"
"logE","B",7951898.19917956,12,"05"
"logR","B",296768.02885865,12,"05"
"logN","B",486954.531474281,12,"05"
"logE","C",7229888.8068552,12,"05"
"logR","C",559544.902318764,12,"05"
"logN","C",486954.531577597,12,"05"
"logE","GROUP",7845378.83938278,13,"05"
"logN","GROUP",373257.226932714,13,"05"
"logR","GROUP",562008.733199242,13,"05"
"logE","A",7724118.67978887,13,"05"
"logR","A",460766.29400248,13,"05"
"logN","A",373257.226926473,13,"05"
"logE","B",7828478.30556457,13,"05"
"logR","B",509669.334290471,13,"05"
"logN","B",373257.226932069,13,"05"
"logE","C",7213660.85925793,13,"05"
"logR","C",756938.239281623,13,"05"
"logN","C",373257.227011255,13,"05"
"logE","GROUP",7852026.83793093,14,"05"
"logN","GROUP",503342.741036644,14,"05"
"logR","GROUP",458243.571690906,14,"05"
"logE","A",7936084.76000108,14,"05"
"logR","A",396414.881128201,14,"05"
"logN","A",503342.741028234,14,"05"
"logE","B",8090350.23195808,14,"05"
"logR","B",457430.83994155,14,"05"
"logN","B",503342.741035772,14,"05"
"logE","C",7486694.19444196,14,"05"
"logR","C",530363.495901348,14,"05"
"logN","C",503342.741142545,14,"05"
"logE","GROUP",7789151.4609634,15,"05"
"logN","GROUP",667755.453237913,15,"05"
"logR","GROUP",516401.130489145,15,"05"
"logE","A",7951043.14079556,15,"05"
"logR","A",473197.195853727,15,"05"
"logN","A",667755.453226764,15,"05"
"logE","B",8140275.64692553,15,"05"
"logR","B",519724.851442467,15,"05"
"logN","B",667755.453236754,15,"05"
"logE","C",7368407.37721346,15,"05"
"logR","C",560177.239241071,15,"05"
"logN","C",667755.453378389,15,"05"
"logE","GROUP",7663171.98790968,16,"05"
"logN","GROUP",764851.927550013,16,"05"
"logR","GROUP",444522.81096569,16,"05"
"logE","A",7891443.59526311,16,"05"
"logR","A",428265.521871542,16,"05"
"logN","A",764851.927537251,16,"05"
"logE","B",8077738.50320531,16,"05"
"logR","B",467526.169584196,16,"05"
"logN","B",764851.927548685,16,"05"
"logE","C",7124785.7466888,16,"05"
"logR","C",438196.420785592,16,"05"
"logN","C",764851.927710894,16,"05"
"logE","GROUP",7499103.36309078,17,"05"
"logN","GROUP",733765.906451107,17,"05"
"logR","GROUP",811231.676322431,17,"05"
"logE","A",7690242.16721009,17,"05"
"logR","A",822530.016738705,17,"05"
"logN","A",733765.90643887,17,"05"
"logE","B",7866024.55013437,17,"05"
"logR","B",794573.567936583,17,"05"
"logN","B",733765.906449835,17,"05"
"logE","C",6705111.23444397,17,"05"
"logR","C",819258.610574482,17,"05"
"logN","C",733765.906605429,17,"05"
"logE","GROUP",7330553.00013656,18,"05"
"logN","GROUP",810154.562098719,18,"05"
"logR","GROUP",394838.416964665,18,"05"
"logE","A",7904940.33896856,18,"05"
"logR","A",323779.906495923,18,"05"
"logN","A",810154.562085214,18,"05"
"logE","B",8028415.56688438,18,"05"
"logR","B",379405.197128685,18,"05"
"logN","B",810154.562097317,18,"05"
"logE","C",6706819.88326439,18,"05"
"logR","C",499868.67794106,18,"05"
"logN","C",810154.562269084,18,"05"
"logE","GROUP",7191001.51139819,19,"05"
"logN","GROUP",755931.917619462,19,"05"
"logR","GROUP",517774.514304573,19,"05"
"logE","A",7540019.97674319,19,"05"
"logR","A",410796.35408557,19,"05"
"logN","A",755931.917606865,19,"05"
"logE","B",7693688.18009159,19,"05"
"logR","B",471729.035257132,19,"05"
"logN","B",755931.917618155,19,"05"
"logE","C",6327500.13664245,19,"05"
"logR","C",715710.508233042,19,"05"
"logN","C",755931.917778404,19,"05"
"logE","GROUP",7107704.85442544,20,"05"
"logN","GROUP",754837.749143923,20,"05"
"logR","GROUP",475718.728180332,20,"05"
"logE","A",7280265.43133342,20,"05"
"logR","A",383114.203300401,20,"05"
"logN","A",754837.749131347,20,"05"
"logE","B",7491335.40979153,20,"05"
"logR","B",437105.716241915,20,"05"
"logN","B",754837.749142619,20,"05"
"logE","C",6254909.58127667,20,"05"
"logR","C",641553.367801057,20,"05"
"logN","C",754837.749302615,20,"05"
