"name","mouse","value","time","box"
"logE","C",8124817.56445628,2,"03"
"logR","C",401870.458384718,2,"03"
"logW","C",401931.53028949,2,"03"
"logN","C",73474.2086925745,2,"03"
"logM","B",12830.8537942989,2,"03"
"logE","B",8159166.46534199,2,"03"
"logR","B",308528.502000472,2,"03"
"logW","B",401931.530013984,2,"03"
"logN","B",39338.4009820554,2,"03"
"logM","A",17691.3502313036,2,"03"
"logE","A",11256535.350938,2,"03"
"logR","A",334219.371486929,2,"03"
"logW","A",401931.52986661,2,"03"
"logN","A",41805.1812534804,2,"03"
"logE","GROUP",7523113.63914764,3,"03"
"logM","GROUP",83185.1876738601,3,"03"
"logN","GROUP",61589.0667645918,3,"03"
"logR","GROUP",454285.499895108,3,"03"
"logW","GROUP",847330.71000285,3,"03"
"logM","C",71298.4673938862,3,"03"
"logE","C",8436350.24359754,3,"03"
"logR","C",662482.766634286,3,"03"
"logW","C",847330.710074484,3,"03"
"logN","C",88695.609125411,3,"03"
"logM","B",69846.6095420841,3,"03"
"logE","B",8407508.90086401,3,"03"
"logR","B",366705.874937194,3,"03"
"logW","B",847330.709493667,3,"03"
"logN","B",47162.1916564401,3,"03"
"logM","A",97564.9905162503,3,"03"
"logE","A",11562569.4294468,3,"03"
"logR","A",375005.897637699,3,"03"
"logW","A",847330.709182991,3,"03"
"logN","A",50171.5934372459,3,"03"
"logE","GROUP",7419639.72480698,4,"03"
"logM","GROUP",381697.092996089,4,"03"
"logN","GROUP",78938.1602110903,4,"03"
"logR","GROUP",521102.948050384,4,"03"
"logW","GROUP",1366426.50589466,4,"03"
"logM","C",374640.663538941,4,"03"
"logE","C",8928950.43786464,4,"03"
"logR","C",842787.306981483,4,"03"
"logW","C",1366426.50601018,4,"03"
"logN","C",115108.660904016,4,"03"
"logM","B",359478.349146215,4,"03"
"logE","B",8656111.56096416,4,"03"
"logR","B",381830.505626571,4,"03"
"logW","B",1366426.50507352,4,"03"
"logN","B",60324.1414049004,4,"03"
"logM","A",511946.449652006,4,"03"
"logE","A",11849586.1062978,4,"03"
"logR","A",430355.368792851,4,"03"
"logW","A",1366426.50457254,4,"03"
"logN","A",64243.6564319234,4,"03"
"logE","GROUP",7314265.35614425,5,"03"
"logM","GROUP",1583259.59086356,5,"03"
"logN","GROUP",111402.646361382,5,"03"
"logR","GROUP",477243.196898039,5,"03"
"logW","GROUP",2157550.24265266,5,"03"
"logM","C",1843017.92102634,5,"03"
"logE","C",9272044.60325675,5,"03"
"logR","C",1013114.77275947,5,"03"
"logW","C",2157550.24283508,5,"03"
"logN","C",165408.327678822,5,"03"
"logM","B",1727343.08445212,5,"03"
"logE","B",8633877.50928951,5,"03"
"logR","B",292545.938744121,5,"03"
"logW","B",2157550.24135609,5,"03"
"logN","B",84882.0140472318,5,"03"
"logM","A",2540789.17907834,5,"03"
"logE","A",11808161.7017633,5,"03"
"logR","A",357225.006578729,5,"03"
"logW","A",2157550.24056509,5,"03"
"logN","A",90494.8797498755,5,"03"
"logE","GROUP",6106748.35081367,6,"03"
"logM","GROUP",4182490.44606028,6,"03"
"logN","GROUP",185714.308904646,6,"03"
"logR","GROUP",316966.787130379,6,"03"
"logW","GROUP",27426810.1526644,6,"03"
"logM","C",7827540.95614426,6,"03"
"logE","C",8426623.91634244,6,"03"
"logR","C",619460.425909586,6,"03"
"logW","C",27426810.1549834,6,"03"
"logN","C",281845.439476099,6,"03"
"logM","B",7090307.3309838,6,"03"
"logE","B",7283270.94948658,6,"03"
"logR","B",243343.844700219,6,"03"
"logW","B",27426810.1361821,6,"03"
"logN","B",141499.851289717,6,"03"
"logM","A",10860197.5327582,6,"03"
"logE","A",9899648.69513115,6,"03"
"logR","A",201359.612011576,6,"03"
"logW","A",27426810.1261274,6,"03"
"logN","A",150532.395770845,6,"03"
"logE","GROUP",3298269.75016476,7,"03"
"logM","GROUP",1080617.90628657,7,"03"
"logN","GROUP",287116.004414986,7,"03"
"logR","GROUP",296922.595658984,7,"03"
"logW","GROUP",9660620.03348598,7,"03"
"logM","C",1412091.47341845,7,"03"
"logE","C",3674666.44306635,7,"03"
"logR","C",360992.570388829,7,"03"
"logW","C",9660620.03430279,7,"03"
"logN","C",443196.484282762,7,"03"
"logM","B",679955.162661574,7,"03"
"logE","B",2866262.28587662,7,"03"
"logR","B",255978.621771648,7,"03"
"logW","B",9660620.0276803,7,"03"
"logN","B",218240.861437923,7,"03"
"logM","A",2486893.66968744,7,"03"
"logE","A",3433733.74899776,7,"03"
"logR","A",269027.132404478,7,"03"
"logW","A",9660620.02413895,7,"03"
"logN","A",233224.001711406,7,"03"
"logE","GROUP",2490467.54019452,8,"03"
"logM","GROUP",321687.808835642,8,"03"
"logN","GROUP",569670.092487843,8,"03"
"logR","GROUP",575274.072346212,8,"03"
"logW","GROUP",9777408.87108895,8,"03"
"logM","C",559981.696172442,8,"03"
"logE","C",2554176.27233604,8,"03"
"logR","C",600128.300996397,8,"03"
"logW","C",9777408.87191557,8,"03"
"logN","C",892751.798785677,8,"03"
"logM","B",148232.650740473,8,"03"
"logE","B",2348032.62712358,8,"03"
"logR","B",584241.106371198,8,"03"
"logW","B",9777408.86521298,8,"03"
"logN","B",431505.059749499,8,"03"
"logM","A",725553.235273632,8,"03"
"logE","A",1772918.21890412,8,"03"
"logR","A",533691.41668955,8,"03"
"logW","A",9777408.86162909,8,"03"
"logN","A",469680.469625218,8,"03"
"logE","GROUP",2429604.14789856,9,"03"
"logM","GROUP",57953.4853129669,9,"03"
"logN","GROUP",1655258.94408815,9,"03"
"logR","GROUP",927106.466172961,9,"03"
"logW","GROUP",6906987.53569345,9,"03"
"logM","C",100682.839575289,9,"03"
"logE","C",1983809.38745735,9,"03"
"logR","C",933389.204478377,9,"03"
"logW","C",6906987.53627732,9,"03"
"logN","C",2618848.69730817,9,"03"
"logM","B",25624.0342484763,9,"03"
"logE","B",2407064.8446771,9,"03"
"logR","B",847038.654665671,9,"03"
"logW","B",6906987.53154246,9,"03"
"logN","B",1256897.84952119,9,"03"
"logM","A",42056.2052003148,9,"03"
"logE","A",1379604.18625008,9,"03"
"logR","A",1015462.25930764,9,"03"
"logW","A",6906987.52901096,9,"03"
"logN","A",1405366.54218466,9,"03"
"logE","GROUP",2222702.63932047,10,"03"
"logM","GROUP",15006.4277234653,10,"03"
"logN","GROUP",3796295.6515483,10,"03"
"logR","GROUP",2224115.53330879,10,"03"
"logW","GROUP",3163972.8505543,10,"03"
"logM","C",21780.1424454288,10,"03"
"logE","C",1145424.43758766,10,"03"
"logR","C",2306559.33407781,10,"03"
"logW","C",3163972.85082173,10,"03"
"logN","C",5546275.86603612,10,"03"
"logM","B",11931.6183996023,10,"03"
"logE","B",2203083.65556892,10,"03"
"logR","B",2218949.83393736,10,"03"
"logW","B",3163972.84865277,10,"03"
"logN","B",2972072.31025186,10,"03"
"logM","A",7475.27054174329,10,"03"
"logE","A",1309607.69680186,10,"03"
"logR","A",2266878.01758252,10,"03"
"logW","A",3163972.84749323,10,"03"
"logN","A",3496053.12844912,10,"03"
"logE","GROUP",2313466.87383115,11,"03"
"logM","GROUP",13871.1034223075,11,"03"
"logN","GROUP",2379158.19315756,11,"03"
"logR","GROUP",3405202.80907131,11,"03"
"logW","GROUP",3076656.02647617,11,"03"
"logM","C",9994.26982136807,11,"03"
"logE","C",688198.764783357,11,"03"
"logR","C",3566257.92714593,11,"03"
"logW","C",3076656.02673618,11,"03"
"logN","C",2569262.40257279,11,"03"
"logM","B",17178.2459734624,11,"03"
"logE","B",2257580.58084146,11,"03"
"logR","B",3527321.4701063,11,"03"
"logW","B",3076656.02462709,11,"03"
"logN","B",2220819.42556633,11,"03"
"logM","A",6697.41077185226,11,"03"
"logE","A",1340348.2298642,11,"03"
"logR","A",3384420.97018908,11,"03"
"logW","A",3076656.02349964,11,"03"
"logN","A",2440761.57420023,11,"03"
"logE","GROUP",1989302.04841342,12,"03"
"logM","GROUP",15582.7900822343,12,"03"
"logN","GROUP",2539568.20870708,12,"03"
"logR","GROUP",2885135.32872422,12,"03"
"logW","GROUP",11836600.1253811,12,"03"
"logM","C",15178.5472159158,12,"03"
"logE","C",2332684.28172373,12,"03"
"logR","C",2546792.83104143,12,"03"
"logW","C",11836600.1263813,12,"03"
"logN","C",2045672.37140339,12,"03"
"logM","B",39789.3175145657,12,"03"
"logE","B",3929768.96031296,12,"03"
