"name","mouse","value","time","box"
"logM","A",4969548.54785258,6,"02"
"logE","A",8376979.5570051,6,"02"
"logR","A",569144.859164546,6,"02"
"logW","A",6449929.17531915,6,"02"
"logN","A",252377.469840194,6,"02"
"logE","GROUP",3345916.7461748,7,"02"
"logM","GROUP",2902309.07155914,7,"02"
"logN","GROUP",356314.961580323,7,"02"
"logR","GROUP",443847.965897758,7,"02"
"logW","GROUP",13641760.9432606,7,"02"
"logM","B",6768253.145101,7,"02"
"logE","B",6400625.08101761,7,"02"
"logR","B",375054.138467774,7,"02"
"logW","B",22450585.5796155,7,"02"
"logN","B",356314.961590945,7,"02"
"logM","A",10982964.166202,7,"02"
"logE","A",4985350.63537812,7,"02"
"logR","A",516251.477459676,7,"02"
"logW","A",20786130.2636378,7,"02"
"logN","A",356314.961562731,7,"02"
"logE","GROUP",1616458.63037873,8,"02"
"logM","GROUP",484961.75587158,8,"02"
"logN","GROUP",539578.30775844,8,"02"
"logR","GROUP",543097.438143262,8,"02"
"logW","GROUP",12142995.313964,8,"02"
"logM","B",900559.473643308,8,"02"
"logE","B",2368161.15256797,8,"02"
"logR","B",489714.802053284,8,"02"
"logW","B",9650749.4595005,8,"02"
"logN","B",539578.307774524,8,"02"
"logM","A",621203.149876318,8,"02"
"logE","A",702571.712772093,8,"02"
"logR","A",592891.010299536,8,"02"
"logW","A",4656505.52422355,8,"02"
"logN","A",539578.307731802,8,"02"
"logE","GROUP",1493749.61404361,9,"02"
"logM","GROUP",86920.9620153428,9,"02"
"logN","GROUP",942435.811020423,9,"02"
"logR","GROUP",860047.507621226,9,"02"
"logW","GROUP",10871965.8045204,9,"02"
"logM","B",132885.481038825,9,"02"
"logE","B",1725452.16136122,9,"02"
"logR","B",833881.564241301,9,"02"
"logW","B",6631323.61289352,9,"02"
"logN","B",942435.811048511,9,"02"
"logM","A",54339.4783801813,9,"02"
"logE","A",527952.004978935,9,"02"
"logR","A",880494.701939603,9,"02"
"logW","A",4274381.90758911,9,"02"
"logN","A",942435.8109739,9,"02"
"logE","GROUP",1560106.15654331,10,"02"
"logM","GROUP",24464.1041940302,10,"02"
"logN","GROUP",1557603.19005304,10,"02"
"logR","GROUP",2098563.29639469,10,"02"
"logW","GROUP",10082020.6588931,10,"02"
"logM","B",40892.6994370364,10,"02"
"logE","B",1678327.00443458,10,"02"
"logR","B",2001636.61084385,10,"02"
"logW","B",5912611.27490039,10,"02"
"logN","B",1557603.19009945,10,"02"
"logM","A",7997.73566736035,10,"02"
"logE","A",692985.031734574,10,"02"
"logR","A",2214164.79752683,10,"02"
"logW","A",8113590.43507223,10,"02"
"logN","A",1557603.18997616,10,"02"
"logE","GROUP",1566213.60437127,11,"02"
"logM","GROUP",24297.807439279,11,"02"
"logN","GROUP",1900228.26350203,11,"02"
"logR","GROUP",3573906.21290354,11,"02"
"logW","GROUP",9626332.43129341,11,"02"
"logM","B",32483.4951330847,11,"02"
"logE","B",2381402.48560375,11,"02"
"logR","B",3749494.02446328,11,"02"
"logW","B",5660770.62044179,11,"02"
"logN","B",1900228.26355864,11,"02"
"logM","A",1748.35506779184,11,"02"
"logE","A",1700631.73048125,11,"02"
"logR","A",3477392.05561759,11,"02"
"logW","A",830435.727952085,11,"02"
"logN","A",1900228.26340824,11,"02"
"logE","GROUP",1299289.23473726,12,"02"
"logM","GROUP",28618.3242672446,12,"02"
"logN","GROUP",4448662.27650978,12,"02"
"logR","GROUP",4135108.78692118,12,"02"
"logW","GROUP",10269822.7999071,12,"02"
"logM","B",57472.0941327003,12,"02"
"logE","B",4476909.92480038,12,"02"
"logR","B",4105907.67298133,12,"02"
"logW","B",6984140.12719425,12,"02"
"logN","B",4448662.27664229,12,"02"
"logM","A",6298.50050673931,12,"02"
"logE","A",3577372.50056951,12,"02"
"logR","A",4253931.81630547,12,"02"
"logW","A",9585319.92096345,12,"02"
