"name","mouse","value","time","box"
"logN","GROUP",1342792.78985835,18,"02"
"logR","GROUP",1633865.22116205,18,"02"
"logW","GROUP",31099210.6554072,18,"02"
"logM","B",19.6835942312208,18,"02"
"logE","B",5904838.75072158,18,"02"
"logR","B",966990.805117957,18,"02"
"logW","B",40972052.5254976,18,"02"
"logN","B",1290096.94985866,18,"02"
"logM","A",3.77548502638434,18,"02"
"logE","A",3341467.60674421,18,"02"
"logR","A",1207228.65359478,18,"02"
"logW","A",24039694.2841198,18,"02"
"logN","A",1381885.48865583,18,"02"
"logE","GROUP",Inf,19,"02"
"logM","GROUP",0,19,"02"
"logN","GROUP",3401777.42088802,19,"02"
"logR","GROUP",1581914.83142059,19,"02"
"logW","GROUP",30061594.9152888,19,"02"
"logM","B",0.255995078851515,19,"02"
"logE","B",6083853.68858243,19,"02"
"logR","B",1220704.48077448,19,"02"
"logW","B",39605032.4080419,19,"02"
"logN","B",4257033.6390986,19,"02"
"logM","A",0.0862629690187726,19,"02"
"logE","A",3647668.27328069,19,"02"
"logR","A",1415296.26269093,19,"02"
"logW","A",23237617.1684436,19,"02"
"logN","A",2704552.54203185,19,"02"
"logE","GROUP",0,20,"02"
"logM","GROUP",Inf,20,"02"
"logN","GROUP",3340953.99392434,20,"02"
"logR","GROUP",1572516.65997614,20,"02"
"logW","GROUP",29358741.54594,20,"02"
"logM","B",0.00384568020528771,20,"02"
"logE","B",4206377.64784288,20,"02"
"logR","B",836174.271243409,20,"02"
"logW","B",38679049.2545436,20,"02"
"logN","B",4167854.23002867,20,"02"
"logM","A",0.00312882568164265,20,"02"
"logE","A",3578376.02452449,20,"02"
"logR","A",2005395.21039571,20,"02"
"logW","A",22694311.4133872,20,"02"
"logN","A",2662664.11744447,20,"02"
"logE","GROUP",Inf,0,"03"
"logM","GROUP",0,0,"03"
"logN","GROUP",438268.020664615,0,"03"
"logR","GROUP",512669.474857761,0,"03"
"logW","GROUP",960542.444970971,0,"03"
"logM","C",1433.02478970052,0,"03"
"logE","C",8004688.12072238,0,"03"
"logR","C",200918.745436842,0,"03"
"logW","C",708534.049005073,0,"03"
"logN","C",337663.592361597,0,"03"
"logM","B",1381.45919486672,0,"03"
"logE","B",7845920.16212512,0,"03"
"logR","B",169704.252013256,0,"03"
"logW","B",1156475.41793994,0,"03"
"logN","B",247125.532918313,0,"03"
"logM","A",1054.6661740349,0,"03"
"logE","A",7992444.75655503,0,"03"
"logR","A",195134.541804625,0,"03"
"logW","A",1042580.02077804,0,"03"
"logN","A",232515.626511009,0,"03"
"logE","GROUP",Inf,1,"03"
"logM","GROUP",0,1,"03"
"logN","GROUP",3293691.52590222,1,"03"
"logR","GROUP",554752.145083649,1,"03"
"logW","GROUP",920116.547256279,1,"03"
"logM","C",7265.31580479155,1,"03"
"logE","C",7622025.53976062,1,"03"
"logR","C",811475.770677606,1,"03"
"logW","C",678714.310047571,1,"03"
"logN","C",2669626.27682407,1,"03"
"logM","B",6675.91587570648,1,"03"
"logE","B",9208263.57820543,1,"03"
"logR","B",659888.360421145,1,"03"
"logW","B",1107803.38147035,1,"03"
"logN","B",1908457.70766174,1,"03"
"logM","A",5191.86555817321,1,"03"
"logE","A",8377839.7284747,1,"03"
"logR","A",680078.805035063,1,"03"
"logW","A",998701.446130542,1,"03"
"logN","A",1653818.500776,1,"03"
"logE","GROUP",0,2,"03"
"logM","GROUP",0,2,"03"
"logN","GROUP",1401230.2564796,2,"03"
"logR","GROUP",564830.06601903,2,"03"
"logW","GROUP",1069765.07308298,2,"03"
"logM","C",28130.8656508054,2,"03"
"logE","C",6344883.82220053,2,"03"
"logR","C",398346.310381359,2,"03"
"logW","C",789100.973867582,2,"03"
"logN","C",941677.632006961,2,"03"
"logM","B",28368.7490778831,2,"03"
"logE","B",8595164.56229097,2,"03"
"logR","B",309204.042888668,2,"03"
"logW","B",1287977.45120634,2,"03"
"logN","B",844702.91799154,2,"03"
"logM","A",22273.354960337,2,"03"
"logE","A",8417581.06137533,2,"03"
"logR","A",336239.229156666,2,"03"
"logW","A",1161131.08561955,2,"03"
"logN","A",810749.234990099,2,"03"
"logE","GROUP",Inf,3,"03"
"logM","GROUP",Inf,3,"03"
"logN","GROUP",1487556.17983244,3,"03"
"logR","GROUP",596081.213461866,3,"03"
"logW","GROUP",1599499.55901079,3,"03"
"logM","C",124994.023173136,3,"03"
"logE","C",6419936.21951443,3,"03"
"logR","C",667427.196560092,3,"03"
"logW","C",1179854.0554695,3,"03"
"logN","C",973952.644307396,3,"03"
"logM","B",128583.060043957,3,"03"
"logE","B",8182323.12546054,3,"03"
"logR","B",366992.46246326,3,"03"
"logW","B",1925768.01867555,3,"03"
"logN","B",881879.260393974,3,"03"
"logM","A",102012.568750278,3,"03"
"logE","A",8073840.39821503,3,"03"
"logR","A",372944.671254789,3,"03"
"logW","A",1736108.89524171,3,"03"
"logN","A",898628.170997931,3,"03"
"logE","GROUP",Inf,4,"03"
"logM","GROUP",Inf,4,"03"
"logN","GROUP",634560.480380252,4,"03"
"logR","GROUP",628456.561056697,4,"03"
"logW","GROUP",2795056.72678021,4,"03"
"logM","C",613680.789236275,4,"03"
"logE","C",6407870.3969663,4,"03"
"logR","C",838753.918433482,4,"03"
