"name","mouse","value","time","box"
"logE","C",8465394.77543476,3,"04"
"logM","C",85481.0055549178,3,"04"
"logN","C",509912.503922766,3,"04"
"logW","C",667033.740316357,3,"04"
"logE","Group",7769640.65964885,4,"04"
"logM","Group",515836.897688489,4,"04"
"logN","Group",544178.747972087,4,"04"
"logR","Group",352375.554779369,4,"04"
"logW","Group",3904198.47596183,4,"04"
"logR","A",386676.930554016,4,"04"
"logE","A",8176151.06820044,4,"04"
"logM","A",369865.996052003,4,"04"
"logN","A",544178.747952124,4,"04"
"logW","A",1488086.24109575,4,"04"
"logR","B",324309.346875884,4,"04"
"logE","B",7924308.30240066,4,"04"
"logM","B",185333.357522011,4,"04"
"logN","B",544178.747935125,4,"04"
"logW","B",1300586.51756121,4,"04"
"logR","C",348208.675223736,4,"04"
"logE","C",8308710.85809074,4,"04"
"logM","C",304056.793858094,4,"04"
"logN","C",544178.747937041,4,"04"
"logW","C",1155498.21541495,4,"04"
"logE","Group",6876655.34105205,5,"04"
"logM","Group",1207300.04649145,5,"04"
"logN","Group",597724.737812926,5,"04"
"logR","Group",361459.059979055,5,"04"
"logW","Group",4508208.07025732,5,"04"
"logR","A",438048.786319308,5,"04"
"logE","A",7698842.12648869,5,"04"
"logM","A",1164983.07129464,5,"04"
"logN","A",597724.737791002,5,"04"
"logW","A",5209131.2940247,5,"04"
"logR","B",291192.433865533,5,"04"
"logE","B",7549458.43392942,5,"04"
"logM","B",597859.116791919,5,"04"
"logN","B",597724.737772325,5,"04"
"logW","B",4338567.24552282,5,"04"
"logR","C",369419.216989019,5,"04"
"logE","C",7848965.77648459,5,"04"
"logM","C",1001804.58043637,5,"04"
"logN","C",597724.737774433,5,"04"
"logW","C",3223215.66494532,5,"04"
"logE","Group",5849578.95453236,6,"04"
"logM","Group",1389881.01061404,6,"04"
"logN","Group",667599.127366465,6,"04"
"logR","Group",257051.933454043,6,"04"
"logW","Group",4988750.0388132,6,"04"
"logR","A",303073.002530339,6,"04"
"logE","A",6553399.55110553,6,"04"
"logM","A",2169139.34346782,6,"04"
"logN","A",667599.12734198,6,"04"
"logW","A",13813287.3307526,6,"04"
"logR","B",205223.137022168,6,"04"
"logE","B",6733347.64273274,6,"04"
"logM","B",1251485.39314473,6,"04"
"logN","B",667599.127321115,6,"04"
"logW","B",10360312.8414367,6,"04"
"logR","C",272292.174387775,6,"04"
"logE","C",6763077.86807229,6,"04"
"logM","C",2417055.3189092,6,"04"
"logN","C",667599.127323474,6,"04"
"logW","C",15023822.3796973,6,"04"
"logE","Group",4830616.08481425,7,"04"
"logM","Group",867306.475725408,7,"04"
"logN","Group",780922.958017017,7,"04"
"logR","Group",308156.389418591,7,"04"
"logW","Group",5233825.68010528,7,"04"
"logR","A",322117.071331931,7,"04"
"logE","A",4532664.17714851,7,"04"
"logM","A",917813.859919561,7,"04"
"logN","A",780922.95798838,7,"04"
"logW","A",9063679.40302408,7,"04"
"logR","B",250087.149973159,7,"04"
"logE","B",5263761.4453895,7,"04"
"logM","B",953289.732429904,7,"04"
"logN","B",780922.957963967,7,"04"
"logW","B",17282671.0758393,7,"04"
"logR","C",362437.120053383,7,"04"
"logE","C",4538678.60535814,7,"04"
"logM","C",897181.296685287,7,"04"
"logN","C",780922.95796673,7,"04"
"logW","C",15219988.1324972,7,"04"
"logE","Group",3927881.86520635,8,"04"
"logM","Group",381788.714979858,8,"04"
"logN","Group",1068386.35608086,8,"04"
"logR","Group",530762.438376726,8,"04"
"logW","Group",5228489.57455865,8,"04"
"logR","A",568912.288985545,8,"04"
"logE","A",3421672.24721986,8,"04"
"logM","A",449517.140435647,8,"04"
"logN","A",1068386.35604168,8,"04"
"logW","A",7146925.75205816,8,"04"
"logR","B",421030.378296072,8,"04"
"logE","B",4026976.5832343,8,"04"
"logM","B",134906.256884124,8,"04"
