"name","mouse","value","time","box"
"logN","Group",2802209.31729954,17,"01"
"logR","Group",2028522.08924462,17,"01"
"logW","Group",4496303.73955036,17,"01"
"logM","A",NA,17,"01"
"logE","A",NA,17,"01"
"logR","A",NA,17,"01"
"logW","A",NA,17,"01"
"logN","A",NA,17,"01"
"logM","C",1219.09003186438,17,"01"
"logE","C",3939257.55127809,17,"01"
"logR","C",2509151.15595802,17,"01"
"logW","C",18275245.9621764,17,"01"
"logN","C",2802209.31730192,17,"01"
"logE","Group",3717565.89347448,18,"01"
"logM","Group",450.697107022462,18,"01"
"logN","Group",2528018.28953146,18,"01"
"logR","Group",1111910.69008037,18,"01"
"logW","Group",4424932.67207776,18,"01"
"logM","A",NA,18,"01"
"logE","A",NA,18,"01"
"logR","A",NA,18,"01"
"logW","A",NA,18,"01"
"logN","A",NA,18,"01"
"logM","C",302.004000458435,18,"01"
"logE","C",4175262.50809338,18,"01"
"logR","C",1365649.52917632,18,"01"
"logW","C",13298525.136176,18,"01"
"logN","C",2528018.28953361,18,"01"
"logE","Group",3750546.93976452,19,"01"
"logM","Group",136.401138664569,19,"01"
"logN","Group",2473911.13007366,19,"01"
"logR","Group",1604517.71930568,19,"01"
"logW","Group",4321329.73090263,19,"01"
"logM","A",NA,19,"01"
"logE","A",NA,19,"01"
"logR","A",NA,19,"01"
"logW","A",NA,19,"01"
"logN","A",NA,19,"01"
"logM","C",112.993624756609,19,"01"
"logE","C",3511253.25323317,19,"01"
"logR","C",1965187.92001418,19,"01"
"logW","C",7200455.32094057,19,"01"
"logN","C",2473911.13007576,19,"01"
"logE","Group",3832242.46443139,20,"01"
"logM","Group",63.0800895037682,20,"01"
"logN","Group",2471485.56269607,20,"01"
"logR","Group",1990110.1243952,20,"01"
"logW","Group",4327272.58403625,20,"01"
"logM","A",NA,20,"01"
"logE","A",NA,20,"01"
"logR","A",NA,20,"01"
"logW","A",NA,20,"01"
"logN","A",NA,20,"01"
"logM","C",125.73607205126,20,"01"
"logE","C",3486066.27100178,20,"01"
"logR","C",2430936.85168072,20,"01"
"logW","C",7119512.95109447,20,"01"
"logN","C",2471485.56269816,20,"01"
"logE","Group",8015146.32129822,0,"02"
"logM","Group",71.4965959840835,0,"02"
"logN","Group",96412.2642221476,0,"02"
"logR","Group",301021.632052531,0,"02"
"logW","Group",6164943.63950215,0,"02"
"logR","A",441236.022119822,0,"02"
"logE","A",7216503.26492382,0,"02"
"logM","A",641.624780703162,0,"02"
"logN","A",96412.2642234812,0,"02"
"logW","A",38841.0654828239,0,"02"
"logR","B",203899.380538568,0,"02"
"logE","B",8183897.73773814,0,"02"
"logM","B",303.132372567128,0,"02"
"logN","B",96412.264215423,0,"02"
"logW","B",116670.139711094,0,"02"
"logR","C",339484.085968187,0,"02"
"logE","C",8030464.69994182,0,"02"
"logM","C",29.3752091891668,0,"02"
"logN","C",471238.611543585,0,"02"
"logW","C",12958124.0861125,0,"02"
"logE","Group",8055888.24129096,1,"02"
"logM","Group",714.948235844465,1,"02"
"logN","Group",96002.2757872403,1,"02"
"logR","Group",839889.241040741,1,"02"
"logW","Group",6171389.56722617,1,"02"
"logR","A",1093020.40019708,1,"02"
"logE","A",7560523.55468259,1,"02"
"logM","A",3838.73473430537,1,"02"
"logN","A",96002.2757885683,1,"02"
"logW","A",39224.26069775,1,"02"
"logR","B",643994.188451036,1,"02"
"logE","B",8290531.4952955,1,"02"
"logM","B",1799.7014993494,1,"02"
"logN","B",96002.2757805443,1,"02"
"logW","B",117014.834294271,1,"02"
"logR","C",434084.733565569,1,"02"
"logE","C",8081773.58533426,1,"02"
"logM","C",55.9031305247968,1,"02"
"logN","C",528490.832991548,1,"02"
"logW","C",12534397.508805,1,"02"
"logE","Group",8120573.21723563,2,"02"
"logM","Group",8115.28602288698,2,"02"
"logN","Group",101707.968080262,2,"02"
"logR","Group",445494.963034922,2,"02"
"logW","Group",6457047.82479522,2,"02"
"logR","A",592372.374398433,2,"02"
"logE","A",8551107.12707616,2,"02"
"logM","A",23100.286216706,2,"02"
"logN","A",101707.968081669,2,"02"
"logW","A",64825.0212201063,2,"02"
"logR","B",333321.299510425,2,"02"
"logE","B",8836754.06254689,2,"02"
"logM","B",10717.8101292996,2,"02"
"logN","B",101707.968073168,2,"02"
"logW","B",207924.293565527,2,"02"
"logR","C",531245.669532634,2,"02"
"logE","C",8207518.87153919,2,"02"
"logM","C",122.594707593801,2,"02"
"logN","C",593802.685198284,2,"02"
